timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1621871076670,0,77,1.69189453125E-5,34,64,37,1857226,158656,16766675,16037,8400,11624,3971,1627,Tag0,unknown
1621871076773,0,6,1.318359375E-6,34,64,37,1857226,158656,16766675,16037,8400,11624,3971,1627,Tag0,unknown
1621871076873,0,48,1.0546875E-5,34,64,37,1857226,158656,16766675,16037,8400,11624,3971,1627,Tag0,unknown
1621871076973,0,25,5.4931640625E-6,34,64,37,1857226,158656,16766675,16037,8400,11624,3971,1627,Tag0,unknown
1621871077073,0,100,2.197265625E-5,34,64,37,1857226,158656,16766675,16037,8400,11624,3971,1627,Tag0,unknown
1621871077173,0,54,1.1865234375000001E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077273,0,-71,-1.56005859375E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077374,0,-269,-5.9106445312499996E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077475,0,83,1.82373046875E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077575,0,68,1.4941406250000001E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077675,0,-125,-2.74658203125E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077776,0,96,2.109375E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077876,0,74,1.6259765625E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871077976,0,32,7.03125E-6,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871078076,0,82,1.8017578124999998E-5,30,63,37,348045,89877,16766830,29339,16915,8498,4108,3713,Tag0,unknown
1621871078177,0,65,1.42822265625E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078278,0,-154,-3.3837890625E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078393,0,106,2.3291015625000003E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078493,0,-112,-2.4609375E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078593,0,-290,-6.3720703125E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078693,0,107,2.35107421875E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078794,0,34,7.4707031250000005E-6,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078894,0,-108,-2.3730468750000002E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871078996,0,-257,-5.64697265625E-5,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871079096,0,26,5.712890625E-6,24,56,37,58920,136870,21763,27503,24006,13960,7089,2041,Tag0,unknown
1621871079196,0,43,9.448242187500001E-6,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079296,0,-293,-6.43798828125E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079400,0,34,7.4707031250000005E-6,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079512,0,48,1.0546875E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079612,0,65,1.42822265625E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079713,0,58,1.2744140625E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079813,0,-261,-5.73486328125E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871079913,0,64,1.40625E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871080015,0,-294,-6.4599609375E-5,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871080115,0,44,9.66796875E-6,20,44,37,356284,103017,10368,17593,16758940,6647,3437,1173,Tag0,unknown
1621871080215,0,118,2.5927734375E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080316,0,-278,-6.108398437500001E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080417,0,64,1.40625E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080517,0,38,8.349609375E-6,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080617,0,-260,-5.712890625E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080717,0,67,1.4721679687500002E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080822,0,33,7.2509765625E-6,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871080932,0,82,1.8017578124999998E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871081032,0,52,1.142578125E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871081133,0,58,1.2744140625E-5,23,44,37,30321,157405,16755373,30735,16516,15330,2333,4108,Tag0,unknown
1621871081233,0,121,2.6586914062500003E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081344,0,77,1.69189453125E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081454,0,104,2.28515625E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081569,0,57,1.2524414062500001E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081684,0,38,8.349609375E-6,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081784,0,-312,-6.85546875E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081885,0,84,1.8457031250000004E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871081986,0,-262,-5.7568359375E-5,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871082089,0,36,7.91015625E-6,24,44,37,757592,86734,28809,16773136,22612,9824,1502,873,Tag0,unknown
1621871082200,0,48,1.0546875E-5,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082302,0,102,2.2412109374999998E-5,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082403,0,42,9.228515625000002E-6,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082507,0,18,3.955078125E-6,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082622,0,1,2.197265625E-7,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082722,0,-74,-1.6259765625E-5,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082822,0,27,5.9326171875000005E-6,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871082928,0,23,5.0537109375E-6,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871083038,0,-117,-2.5708007812499998E-5,21,54,37,350880,16773068,28176,16754541,28791,7872,5960,9825,Tag0,unknown
1621871083141,0,69,1.51611328125E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083241,0,43,9.448242187500001E-6,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083356,0,-289,-6.35009765625E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083456,0,-258,-5.6689453125000004E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083560,0,53,1.1645507812500002E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083672,0,7,1.5380859375E-6,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083772,0,81,1.77978515625E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083873,0,11,2.4169921875E-6,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871083973,0,104,2.28515625E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871084074,0,89,1.95556640625E-5,35,70,37,1132105,34430,16756307,16748604,11837,20656,5210,2868,Tag0,unknown
1621871084174,0,-276,-6.064453125E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084274,0,51,1.1206054687499999E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084375,0,119,2.6147460937500004E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084475,0,2,4.39453125E-7,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084575,0,12,2.63671875E-6,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084676,0,59,1.29638671875E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084776,0,36,7.91015625E-6,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084876,0,48,1.0546875E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871084977,0,42,9.228515625000002E-6,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871085077,0,54,1.1865234375000001E-5,35,69,37,16759839,16771332,14779,18514,26009,6318,9317,1912,Tag0,unknown
1621871085183,0,55,1.20849609375E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085293,0,54,1.1865234375000001E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085393,0,37,8.1298828125E-6,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085496,0,-373,-8.19580078125E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085596,0,-124,-2.724609375E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085710,0,85,1.86767578125E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085810,0,-291,-6.39404296875E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871085911,0,49,1.07666015625E-5,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871086012,0,40,8.7890625E-6,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871086112,0,21,4.614257812500001E-6,50,75,37,16767637,17517,7458,16751567,12241,14034,5486,1870,Tag0,unknown
1621871086212,0,67,1.4721679687500002E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086312,0,38,8.349609375E-6,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086412,0,-268,-5.8886718750000006E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086512,0,3,6.591796875E-7,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086613,0,-354,-7.778320312500001E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086713,0,92,2.021484375E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086814,0,91,1.99951171875E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871086914,0,37,8.1298828125E-6,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871087014,0,-267,-5.86669921875E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871087116,0,-280,-6.15234375E-5,53,75,37,587331,76980,16604,16774139,22621,12317,9496,651,Tag0,unknown
1621871087232,0,27,5.9326171875000005E-6,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087332,0,22,4.833984375E-6,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087432,0,85,1.86767578125E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087532,0,81,1.77978515625E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087632,0,41,9.008789062499999E-6,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087741,0,-358,-7.8662109375E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087850,0,-91,-1.99951171875E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871087950,0,85,1.86767578125E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871088050,0,53,1.1645507812500002E-5,60,75,37,267189,16758691,13641,29057,13833,20486,2888,1691,Tag0,unknown
1621871088153,0,74,1.6259765625E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088253,0,115,2.52685546875E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088353,0,25,5.4931640625E-6,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088453,0,42,9.228515625000002E-6,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088568,0,41,9.008789062499999E-6,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088669,0,69,1.51611328125E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088784,0,11,2.4169921875E-6,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088885,0,49,1.07666015625E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871088986,0,-333,-7.316894531249999E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871089086,0,-127,-2.79052734375E-5,61,78,37,84988,72909,16748156,29327,16747440,10627,8269,2560,Tag0,unknown
1621871089186,0,113,2.48291015625E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089288,0,54,1.1865234375000001E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089389,0,-261,-5.73486328125E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089489,0,-290,-6.3720703125E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089589,0,8,1.7578125E-6,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089704,0,68,1.4941406250000001E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089807,0,26,5.712890625E-6,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871089907,0,73,1.6040039062500002E-5,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871090007,0,4,8.7890625E-7,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871090111,0,36,7.91015625E-6,56,61,37,12229,96097,23278,6589,20712,15788,2453,1723,Tag0,unknown
1621871090221,0,122,2.6806640625E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090321,0,109,2.39501953125E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090422,0,-109,-2.39501953125E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090522,0,108,2.3730468750000002E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090623,0,7,1.5380859375E-6,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090723,0,75,1.64794921875E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090823,0,-264,-5.80078125E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871090923,0,77,1.69189453125E-5,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871091023,0,28,6.15234375E-6,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871091124,0,23,5.0537109375E-6,66,63,37,134948,32100,16759030,30734,28086,24520,13405,1003,Tag0,unknown
1621871091225,0,32,7.03125E-6,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091326,0,-283,-6.218261718750001E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091427,0,-64,-1.40625E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091527,0,-121,-2.6586914062500003E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091641,0,-268,-5.8886718750000006E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091744,0,77,1.69189453125E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091844,0,56,1.23046875E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871091944,0,44,9.66796875E-6,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871092044,0,-280,-6.15234375E-5,48,56,37,452955,35731,20192,15994,12332,5049,5240,2659,Tag0,unknown
1621871092144,0,-278,-6.108398437500001E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092244,0,3,6.591796875E-7,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092344,0,40,8.7890625E-6,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092445,0,70,1.5380859375E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092545,0,6,1.318359375E-6,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092647,0,-299,-6.56982421875E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092747,0,-151,-3.31787109375E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092863,0,-95,-2.08740234375E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871092963,0,90,1.9775390625E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871093063,0,69,1.51611328125E-5,50,56,37,999987,70577,13626,16749710,9624,11280,2850,1647,Tag0,unknown
1621871093163,0,54,1.1865234375000001E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093263,0,51,1.1206054687499999E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093365,0,-309,-6.78955078125E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093465,0,58,1.2744140625E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093565,0,-262,-5.7568359375E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093665,0,92,2.021484375E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093765,0,-260,-5.712890625E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093865,0,-278,-6.108398437500001E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871093980,0,122,2.6806640625E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871094082,0,-107,-2.35107421875E-5,50,83,37,272189,1686,14238,9606,3379,2728,687,534,Tag0,unknown
1621871094184,0,-276,-6.064453125E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094298,0,-119,-2.6147460937500004E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094399,0,-257,-5.64697265625E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094500,0,23,5.0537109375E-6,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094600,0,51,1.1206054687499999E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094700,0,89,1.95556640625E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094800,0,26,5.712890625E-6,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871094901,0,4,8.7890625E-7,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871095002,0,37,8.1298828125E-6,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871095103,0,-307,-6.74560546875E-5,40,69,37,496348,63173,16749833,15148,16748455,17151,9834,2141,Tag0,unknown
1621871095219,0,-124,-2.724609375E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095319,0,-268,-5.8886718750000006E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095422,0,-266,-5.8447265625E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095537,0,-91,-1.99951171875E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095637,0,73,1.6040039062500002E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095737,0,67,1.4721679687500002E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095837,0,32,7.03125E-6,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871095939,0,-262,-5.7568359375E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871096039,0,49,1.07666015625E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871096154,0,-269,-5.9106445312499996E-5,54,81,37,731349,16762316,16748522,16745856,19403,18282,6961,2826,Tag0,unknown
1621871096254,0,117,2.5708007812499998E-5,47,74,37,465289,200749,16757237,11405,31340,11751,3091,1667,Tag0,unknown
1621871096354,0,36,7.91015625E-6,47,74,37,465289,200749,16757237,11405,31340,11751,3091,1667,Tag0,unknown
